更新时间,#genre#
20260403 02:35,url

RespoTime,whitelist,#genre#
508.98ms,青海卫视,http://153.0.171.163:85/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
509.15ms,纪录|NatGeo_Wild ,http://free.cnlive.club/channel/2ae73b1a/index.m3u8?q=1752629214236
509.16ms,湖南卫视4K,http://61.163.181.78:85/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0
509.20ms,DJ情歌《爱情迷了路》,https://vd4.bdstatic.com/mda-mdbrb7fns70avrmt/1080p/cae_h264/1618222287/mda-mdbrb7fns70avrmt.mp4
509.29ms,山西卫视,http://153.0.171.163:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
509.29ms,Astro AEC,http://aktv.top/AKTV/live/aktv3/astroaec/AKTV.m3u8
509.31ms,新疆卫视,http://111.56.90.5/000000000000/6986657152785429375/1.m3u8
509.34ms,深圳卫视,http://61.136.172.236:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
509.39ms,南京少儿,http://221.226.51.220:50080/newlive/live/hls/46/live.m3u8
509.41ms,重庆卫视,http://58.57.40.22:9901/tsfile/live/0142_1.m3u8
509.55ms,安徽卫视,http://61.136.172.236:9901/tsfile/live/0130_1.m3u8
509.56ms,CCTV13,http://1.24.39.180:9003/hls/13/index.m3u8
509.57ms,Duck Hunting TV (1080p),https://main.duckhunting.playout.vju.tv/duckhuntingtv/main.m3u8
509.64ms,香港卫视,https://stream1.freetv.fun/xiang-gang-wei-shi-7.m3u8
509.68ms,黑龙江卫视,http://153.0.171.163:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
509.71ms,东方卫视,http://60.2.190.206:4000/udp/239.253.92.89:8019
509.76ms,浙江动听,http://ls.qingting.fm/live/4866.m3u8
509.86ms,VOA美国之音,https://voa-ingest.akamaized.net/hls/live/2033878/tvmc08/playlist.m3u8
509.89ms,广东大湾区,http://222.128.55.152:9080/live/dwq.m3u8
509.91ms,Port St Lucie PSL TV (Port St Lucie FL) (360p),https://cdn3.wowza.com/5/UWpORHhLSEs5SkJs/psl/G0262_003/playlist.m3u8
509.94ms,黑龙江卫视,http://218.13.170.98:9901/tsfile/live/1006_1.m3u8
510.11ms,纪录|Natgeo_,http://free.cnlive.club/channel/n3f497a4c/index.m3u8?q=1752629214236
510.19ms,天津卫视,http://60.2.190.206:4000/udp/239.253.92.91:8021
510.23ms,重庆卫视,http://123.129.70.178:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
510.23ms,浙江卫视,http://112.46.85.60:8009/hls/34/index.m3u8
510.25ms,广东卫视,http://153.0.171.163:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
510.26ms,CCTV14,http://dms.yryyj.site:8188/udp/239.76.246.164:1234
510.32ms,河北卫视,http://60.2.190.206:4000/rtp/239.253.92.154:6011
510.33ms,CCTV16,http://1.24.39.180:9003/hls/60/index.m3u8
510.33ms,靖天卡通,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv044
510.34ms,CCTV2,http://153.0.171.163:85/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
510.36ms,广东珠江,http://183.11.239.36:808/hls/83/index.m3u8
510.43ms,华视新闻,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv052
510.52ms,Euro Tv,https://5f22d76e220e1.streamlock.net/eurotv/eurotv/playlist.m3u8
510.53ms,Hi-YAH! (1080p),https://linear-59.frequency.stream/dist/plex/59/hls/master/playlist.m3u8
510.54ms,海南卫视,http://dms.yryyj.site:8188/udp/239.76.246.203:1234
510.58ms,深圳卫视,http://153.0.171.163:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
510.73ms,cdtv6|澜露直播,http://112.19.88.97:8899/rtp/239.10.0.16:5140
510.73ms,北京纪实科教,http://114.242.62.109:888/hls/19/index.m3u8
510.81ms,Contra Costa College TV [Geo-blocked],https://reflect-contra-costa.cablecast.tv/live-7/live/live.m3u8
510.82ms,河北卫视,http://123.130.84.106:8154/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
510.83ms,靖远综合,http://play.kankanlive.com/live/1692005762394912.m3u8
510.89ms,博斯无限2,https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-longturn13
510.91ms,Xite Hits (480p),https://xite-hitsuk-lg.amagi.tv/480p/index.m3u8
510.96ms,CCTV6,http://153.0.171.163:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
510.97ms,CCTV11,http://61.136.172.236:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
510.98ms,靖天国际,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv063
510.99ms,CCTV8,http://123.130.84.106:8154/tsfile/live/0008_1.m3u8
511.00ms,CCTV13,http://58.57.40.22:9901/tsfile/live/1013_1.m3u8
511.04ms,山西卫视,http://153.0.171.163:85/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
511.04ms,翡翠台,https://stream1.freetv.fun/fei-cui-6.ctv
511.09ms,靖天资讯,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv065
511.11ms,CCTV5+,http://61.136.172.236:9901/tsfile/live/0016_1.m3u8
511.19ms,中视新闻,http://nmk.ioapk.com:5050/4gtv-4gtv074/index.m3u8?proxy=true
511.38ms,CCTV5,http://218.15.183.23:9901/tsfile/live/23022_1.m3u8
511.39ms,CCTV11,http://1.24.39.180:9003/hls/11/index.m3u8
511.40ms,靖天日本,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv047
511.40ms,榆林综合,http://hplayer1.juyun.tv/camera/140908134.m3u8
511.42ms,寰宇新闻,http://nmk.ioapk.com:5050/litv-longturn14/index.m3u8?proxy=true
511.47ms,宁夏卫视,http://153.0.171.163:85/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
511.49ms,WLTV,https://5db313b643fd8.streamlock.net/WLTV/WLTV/playlist.m3u8
511.50ms,台视新闻,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv051
511.53ms,最后的法师,https://v.cdnlz11.com/20231112/18264_bf1bd3e6/index.m3u8
511.59ms,中视经典,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv080
511.60ms,卡酷少儿,http://218.13.170.98:9901/tsfile/live/1021_1.m3u8
511.64ms,安徽卫视,http://49.87.154.246:85/tsfile/live/0130_1.m3u8?key=txiptv
511.70ms,华语金曲500首,http://ls.qingting.fm/live/3412131.m3u8
511.73ms,CCTV6,https://www.freetv.top/migu/624878396.m3u8?migutoken=38a08d31f79563a15b6c38307b16c1f1fd2715f58a1bff21d307adaa6597fb3ea267812ba6ac28a74fa0648f0a2003c0d93e137f0257353bff9dedc7eff0cc871a38e97a269bf9ab6e14a4171d
511.76ms,民视影剧,https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-ftv09
511.84ms,CCTV14,http://60.2.190.206:4000/udp/239.253.92.198:6063
511.92ms,天津卫视,http://153.0.171.163:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
512.09ms,CCTV4,http://60.2.190.206:4000/udp/239.253.93.192:6370
512.10ms,CCTV13,http://60.2.190.206:4000/udp/239.253.92.13:8008
512.13ms,陕西二套,http://112.46.85.60:8009/hls/19/index.m3u8
512.14ms,CCTV11,http://123.129.70.178:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
512.18ms,CCTV17,http://1.24.39.180:9003/hls/61/index.m3u8
512.20ms,广东体育,http://218.15.183.23:9901/tsfile/live/23012_1.m3u8
512.26ms,CHC动作电影|澜露直播,http://nas.201606.xyz:4022/rtp/239.10.0.87:5140
512.31ms,江西卫视,http://60.2.190.206:4000/udp/239.253.92.19:6145
512.35ms,GOODTV卡通,https://dqhxk7sbp7xog.cloudfront.net/osmflivech45.m3u8
512.36ms,吉林卫视,http://153.0.171.163:85/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
512.39ms,民视台湾,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv001
512.41ms,北京体育,http://114.242.62.109:888/hls/22/index.m3u8
512.49ms,台湾戏剧,https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-longturn22
512.52ms,MTV Uutiset Live,https://live.streaming.a2d.tv/asset/20025962.isml/.m3u8
512.54ms,CCTV12,http://1.24.39.180:9003/hls/12/index.m3u8
512.59ms,万州影视文艺 (576p) [Not 24/7],http://123.146.162.24:8017/d4ceB1a/1000/live.m3u8
512.63ms,CCTV5+,https://www.freetv.top/migu/641886773.m3u8?migutoken=2725923dc731f340aa761620c3dc1841866d2a5734af94919f920321144434ccb32107fea453a21d739f1acbd6dc1df1c659dfc3ed4f15502642b270cfa4c2716fe012c9b9686f4c1ca82c3cc8
512.64ms,金鹰纪实,http://60.2.190.206:4000/udp/239.253.92.103:6054
512.69ms,深圳卫视,http://153.0.171.163:85/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
512.74ms,娱乐新闻,http://aktv.top/AKTV/live/aktv/hk/AKTV.m3u8
512.83ms,内蒙古卫视,http://153.0.171.163:85/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
512.96ms,CCTV15,https://www.freetv.top/migu/673168223.m3u8?migutoken=b3f5f563a0e87a8d4215ce2f21de8c4ba355f6b7cecac5f686433bc2809f1a670c2454c39a4c60e3d446e610daf4c9bb26feea0ee07ed55a05d6b332b10381aa4ffb12bb3db425336f25a43987
512.98ms,CCTV8,http://60.2.190.206:4000/udp/239.253.92.195:6060
513.04ms,CCTV4,https://www.freetv.top/migu/631780421.m3u8?migutoken=9c479e166888f001e1fb4ab5502e734251c68075cd89836a715137a1a2a4b18b60e282b0f1a308d6641c282600bd8db3cef99cb15edd0ab61d81c4d76d154bb464e3a02a75b167298c4747ce6f
513.14ms,北京财经,http://114.242.62.109:888/hls/21/index.m3u8
513.15ms,纬来体育,https://stream1.freetv.fun/wei-lai-ti-yu-3.m3u8
513.16ms,天津卫视,http://61.136.172.236:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
513.17ms,民视,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv155
513.18ms,CCTV7,http://112.46.85.60:8009/hls/504/index.m3u8
513.21ms,CCTV12,https://www.freetv.top/migu/673168185.m3u8?migutoken=ff6a5a89e6ad0f73cd78424df3be0abe3743e8bbd37698f2dcee8ece0d6ffbe0c1205c704c08924958889799dcc66d9333f4273e5dc9ead670713fd2b2292e201873fb66020ec85899c7bd2a05
513.32ms,四川卫视,http://153.0.171.163:85/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
513.40ms,cdtv5|澜露直播,http://112.19.88.97:8899/rtp/239.10.0.15:5140
513.43ms,TVB Plus,http://aktv.top/AKTV/live/aktv/tvbplus/AKTV.m3u8
513.49ms,靖洋戏剧,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv045
513.55ms,东南卫视,http://101.66.198.193:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0
513.62ms,陕西三套,http://112.46.85.60:8009/hls/20/index.m3u8
513.64ms,兵团卫视,http://60.2.190.206:4000/udp/239.253.93.176:6344
513.73ms,武汉教育,https://stream1.freetv.fun/wu-yi-jiao-yu-5.m3u8
513.87ms,Smart知识,https://tmxk.pp.ua/litv.php?token=tmxk&id=litv-longturn19
513.89ms,深圳卫视,http://60.2.190.206:4000/rtp/239.253.92.86:8017
513.93ms,Folk Club TV,http://tv1.intv.mk:1935/live2/folkklub/index.m3u8
513.95ms,浙江生活,http://ls.qingting.fm/live/1099.m3u8
513.98ms,广东卫视,http://61.136.172.236:9901/tsfile/live/0125_1.m3u8
513.99ms,AXN,http://aktv.top/AKTV/live/aktv2/axn/AKTV.m3u8
514.01ms,浙江卫视,http://60.2.190.206:4000/rtp/239.253.92.90:8020
514.14ms,北京卫视,http://dms.yryyj.site:8188/udp/239.76.246.184:1234
514.14ms,翡翠台,http://120.198.95.220:9901/tsfile/live/1004_1.m3u8?key=txiptv
514.19ms,CCTV世界地理,http://60.2.190.206:4000/udp/239.253.92.113:8066
514.20ms,TVBS欢乐,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv068
514.27ms,湖北卫视,http://60.2.190.206:4000/udp/239.253.92.210:6567
514.29ms,东方卫视,https://www.freetv.top/migu/651632648.m3u8?migutoken=d403039fa45cf7d529b6d60f2013bb301f0c8307f8963a33f46435ff086b28e4099cb523a6a3363b17a4f74b52c83d12b497292d07e7233384e97ebf993f7c940ec7fe4f5f2190f2a21e419ac9
514.30ms,广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-12.ctv
514.32ms,贵州卫视,http://153.0.171.163:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
514.33ms,河南卫视,http://60.2.190.206:4000/rtp/239.253.92.137:6144
514.39ms,湖南电视剧,http://175.155.106.72:89/live1/live1.m3u8?zsicd 72.会东新闻
514.50ms,CCTV14,https://www.freetv.top/migu/624878440.m3u8?migutoken=e6bd15e024af167f2ca00052d9bcd67ea8fb97ef7fc460b66c53fe1a4e5ef960f22ccc6ea16b995648364a330058a0f552e989000e7e98adfafc3a0259bb475e8c905ce600deedcd97464ca17f
514.54ms,太想恋。,https://txmov2.a.kwimgs.com/upic/2022/05/20/05/BMjAyMjA1MjAwNTAyMDVfOTU2MzA3MDg4Xzc0ODAxOTUzODY1XzJfMw==_b_Be218c54275833f8b896d4ca6d3a697d2.mp4?clientCacheKey=3xs7cz5yjeadiai_b.mp4&tt=b&di=24710a0b&bp=10000
514.56ms,CCTV11,http://60.2.190.206:4000/rtp/239.253.93.153:6321
514.74ms,CCTV10,http://1.24.39.180:9003/hls/10/index.m3u8
514.87ms,浙江卫视,http://153.0.171.163:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
514.93ms,CCTV5+,http://153.0.171.163:85/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
514.96ms,青海卫视,http://111.56.90.5/000000000000/6721180114242078041/1.m3u8
515.05ms,陕西卫视,http://219.146.95.58:59902/tsfile/live/0136_1.m3u8?txiptv
515.07ms,CCTV15,http://153.0.171.163:85/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
515.12ms,江西卫视,http://153.0.171.163:85/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
515.23ms,河北卫视,http://153.0.171.163:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
515.24ms,R101 TV Ⓖ,https://live02-seg.msr.cdn.mediaset.net/live/ch-er/er-clr.isml/index.m3u8
515.32ms,DJ《醉过多少回》,https://vd4.bdstatic.com/mda-megp46e98a4f2b9g/sc/h264/1621239560364992817/mda-megp46e98a4f2b9g.mp4
515.37ms,CCTV5,http://153.0.171.163:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
515.49ms,CCTV5+,https://www.freetv.top/migu/641886773.m3u8?migutoken=d79923540b82c440681df5ec1922b77d612bf548b5e32ff4626a92ddf4935a6d91268da66b6f205ad0ad05a3e8f3df71e61d2f93679ac0c9ce72edcb607da33c0dedc1b5f60835ba726e273f9b
515.50ms,辽宁生活|澜露直播,http://39.152.103.17:8089/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&down=1
515.62ms,Xite Hits (720p),https://xite-hitsuk-lg.amagi.tv/720p/index.m3u8
515.67ms,CCTV12,http://123.130.84.106:8154/tsfile/live/0012_1.m3u8
515.74ms,CCTV14,https://www.freetv.top/migu/624878440.m3u8?migutoken=ab4798f1f14300df6bd82662693a13bca4221eb41a68c2446d4c5eb5698887e49f91f026694f31371bc190c16f9cd7e54c61f26e87d09df9aed2e3c5b4c31fa798e2b5f5ba65560ed48591f52a
515.76ms,陕西卫视,http://112.46.85.60:8009/hls/17/index.m3u8
515.79ms,河北卫视,http://123.130.84.106:8154/tsfile/live/0117_1.m3u8
515.81ms,CCTV5+,http://60.2.190.206:4000/udp/239.253.92.82:8013
515.83ms,北京生活,http://114.242.62.109:888/hls/23/index.m3u8
515.84ms,辽宁卫视,http://153.0.171.163:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
515.90ms,CCTV1,http://123.130.84.106:8154/tsfile/live/0001_1.m3u8
515.96ms,北京卫视,http://153.0.171.163:85/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
515.98ms,伊拉克Cinema1,http://ott.watch/stream/E9LDH2ZCN7/423.m3u8
516.09ms,CCTV3,http://60.2.190.206:4000/udp/239.253.92.191:6057
516.13ms,CCTV9,http://60.2.190.206:4000/udp/239.253.92.107:6020
516.15ms,CCTV17,https://www.freetv.top/migu/673168256.m3u8?migutoken=dff047a9026f526223c0ed1adbfabbe258e37787a9dbf6c13ddfa3dfc5be6fc055e4ec23f97b75ae545c0a460100ac52ba7ebcfbc7dc5b37f2c7cd2138c72751b2aa7e843867bd1e89f39c0060
516.17ms,CCTV14,http://153.0.171.163:85/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
516.20ms,CCTV3,http://1.24.39.180:9003/hls/3/index.m3u8
516.30ms,CCTV12,http://58.57.40.22:9901/tsfile/live/1012_1.m3u8
516.31ms,上海|法治天地,http://120.76.248.139/live/bfgd/4200000162.m3u8
516.32ms,唯心电视台,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/playlist.m3u8
516.33ms,青海卫视,http://153.0.171.163:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
516.34ms,陕西5套,http://112.46.85.60:8009/hls/22/index.m3u8
516.36ms,CCTV4,http://221.226.51.220:50081/newlive/live/hls/4/live.m3u8
516.36ms,深圳卫视,http://dms.yryyj.site:8188/udp/239.76.246.188:1234
516.39ms,山东齐鲁,http://123.130.84.106:8154/tsfile/live/1001_1.m3u8
516.41ms,CCTV4,http://153.0.171.163:85/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
516.43ms,海南自贸|澜露直播,http://153.0.171.163:85/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
516.47ms,江苏卫视,http://183.223.157.33:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
516.49ms,CCTV2,http://123.130.84.106:8154/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
516.51ms,CCTV15,https://www.freetv.top/migu/673168223.m3u8?migutoken=572b98a51e3730acfb3ef18bd9b51525172b58d008142744ba4de9bd208efb14a7f2e9b054ec49e26a6f8c1fb53afdf84b27a1ea201dc024921aaadf68dbb087c12dac0ace1184dd4cff79ea12
516.57ms,万州三峡移民,http://123.146.162.24:8017/c2F0hmi/1000/live.m3u8?zzhongqd
516.58ms,湖南都市,https://stream1.freetv.fun/hu-nan-du-shi-8.m3u8
516.60ms,十堰经济旅游,http://p8.vzan.com/slowlive/701367497774448672/live.m3u8
516.62ms,13 Realities,https://origin.dpsgo.com/ssai/event/g7_JOM0ORki9SR5RKHe-Kw/master.m3u8
516.62ms,CGTN (1080p),https://amg00405-rakutentv-cgtn-rakuten-i9tar.amagi.tv/master.m3u8
516.81ms,西藏卫视,http://218.13.170.98:9901/tsfile/live/0111_1.m3u8
516.83ms,海南卫视,http://60.2.190.206:4000/udp/239.253.93.155:6323
516.84ms,东南卫视,http://123.129.70.178:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
516.86ms,CCTV8,http://153.0.171.163:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
516.97ms,广西卫视,http://153.0.171.163:85/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
517.08ms,CCTV6,http://123.129.70.178:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
517.13ms,浙江卫视,http://58.57.40.22:9901/tsfile/live/1029_1.m3u8
517.30ms,CCTV17,https://www.freetv.top/migu/673168256.m3u8?migutoken=9094be8a5828bcdca0c02d6805bd52cc36e4d16a29031a320eaed60d6d74d5b36653a81c659450938ab30e91f4b27468f176d304463164c178f446ff6d44d623dd787da315c58de6d4d0010bb1
517.32ms,江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8?zhubd
517.33ms,CCTV4,http://123.130.84.106:8154/tsfile/live/0004_1.m3u8
517.33ms,DerryTV 17 (720p),https://livestream.telvue.com/derrynh1/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8
517.50ms,河南卫视,http://153.0.171.163:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
517.65ms,辽宁卫视,http://111.56.90.5/000000000000/1000000005000265022/1.m3u8
517.66ms,Tele Pace Trento,https://5a1178b42cc03.streamlock.net/telepacetrento/telepacetrento/playlist.m3u8
517.68ms,贵州卫视,http://61.136.172.236:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
517.69ms,禹龙海,https://live.iill.top/douyin/yulonghai88888
517.70ms,CCTV5,http://60.2.190.206:4000/udp/239.253.92.181:6046
517.83ms,CCTV6,http://221.226.51.220:50081/newlive/live/hls/6/live.m3u8
517.86ms,黑龙江卫视,http://123.129.70.178:9901/tsfile/live/0143_1.m3u8
517.90ms,CCTV2,http://60.2.190.206:4000/udp/239.253.92.190:6065
517.91ms,北京卫视,http://153.0.171.163:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
517.95ms,CCTV14,https://www.freetv.top/migu/624878440.m3u8?migutoken=a524f186491d617f073f70bc3705930111d4dc0b308c5ea99c6a15b2fdcccdef5d5852383ce8bf7fd55d318d6dfa7f77f8669f65e9f67c5379935ed909f12926cfb0fcd55a661fee398ebd61ad
517.95ms,龙华偶像,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=litv-longturn12
517.98ms,湖南卫视,http://153.0.171.163:85/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
517.98ms,30A Georgia Hollywood Review TV (720p),https://30a-tv.com/gh.m3u8
518.01ms,CCTV4,http://112.46.85.60:8009/hls/4/index.m3u8
518.09ms,崇阳综合|澜露直播,http://61.184.176.248:10500/live/live.m3u8
518.09ms,北京卫视,http://123.129.70.178:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
518.14ms,山东体育,http://live.xmcdn.com/live/805/64.m3u8
518.31ms,海南卫视,http://111.56.90.5/000000000000/5000000004000006211/1.m3u8
518.31ms,CCTV7,https://www.freetv.top/migu/673168121.m3u8?migutoken=77f3d07c8c715fc3df72eeb3151a68e9169b4e17d5d0be3ff0eccb5d0a34a91fe58a22d4bdfa529c8c752579855b46458434107509993fa5f5abc00210d466c2a969d6bd3f9f0c6f6b0deca814
518.42ms,CCTV5+,https://www.freetv.top/migu/641886773.m3u8?migutoken=03a1b82e35e58cd89a95034ecb29e77e50493397000ec2b1e4d1ce59af01e6420d6dbc068c8230ec03be3a35a20eed8714e0959e3570a08713a7a2e8d86085eabf8f1aa85744c80c38343988b2
518.52ms,CCTV15,http://1.24.39.180:9003/hls/15/index.m3u8
518.52ms,广东体育,http://120.238.94.82:9901/tsfile/live/1012_1.m3u8
518.65ms,CCTV4,https://www.freetv.top/migu/631780421.m3u8?migutoken=8dc7b786c408976ee73b6ee5a0e7bf7de8ed82ed22f8668130fa8f17f943f9aeefa99d71320e4b5ac6c57c70025c65d2b4c31a9dfca1ebed552d0e3d722521423806670cc55bb626ba456b64fe
518.66ms,山东体育,http://123.129.70.178:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
518.72ms,CCTV11,http://153.0.171.163:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
518.78ms,东方卫视,http://dms.yryyj.site:8188/udp/239.76.246.186:1234
518.81ms,浙江卫视,http://153.0.171.163:85/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
518.83ms,广东卫视,http://58.57.40.22:9901/tsfile/live/1039_1.m3u8
518.84ms,R9,https://ms01.w24.at/R9/smil:liveeventR9.smil/playlist.m3u8
518.97ms,湖北卫视,http://153.0.171.163:85/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
518.97ms,长白朝语,http://hplayer1.juyun.tv:80/camera/11344136.m3u8
519.00ms,延边卫视,https://stream1.freetv.fun/c0b813fdcf8e35946c0c91e75d6a2ed10a8b9094c02223e4cb83b282c977ef58.ctv
519.07ms,江苏卫视,http://112.46.85.60:8009/hls/33/index.m3u8
519.14ms,CCTV5,http://112.46.85.60:8009/hls/503/index.m3u8
519.23ms,CCTV2,http://123.130.84.106:8154/tsfile/live/0002_1.m3u8
519.29ms,CCTV10,https://www.freetv.top/migu/624878405.m3u8?migutoken=a825f44b603419477b95fed9f1e947fea9e27bcde29c94cf67aec76845bd588aa5c9914b79d29cb3014756c2909a95f0941589b5faaddc8b9eba64ec444d9c9999083bc0240af4f194167d81e3
519.31ms,CCTV11,http://60.2.190.206:4000/udp/239.253.93.153:6321
519.37ms,衡水公共,http://ls.qingting.fm/live/2810.m3u8
519.38ms,劲爆体育,http://120.238.94.82:9901/tsfile/live/1086_1.m3u8
519.46ms,CCTV9,https://www.freetv.top/migu/673168140.m3u8?migutoken=a6f3e71bb2bb9d74426a1761b5d2daf69d595aebfafc6e4a7bac09190d4545961d1cc02d05117f0a2e2ef42ebdc9f2520b8f601aab6252de7373f68c95aa3277f6c51bae97dd75144efc7ed543
519.50ms,ROCK Action,http://aktv.top/AKTV/live/aktv/rockaction/AKTV.m3u8
519.65ms,北京文艺,http://114.242.62.109:888/hls/18/index.m3u8
519.66ms,山东体育,http://58.57.40.22:9901/tsfile/live/1020_1.m3u8
519.67ms,湖北生活|澜露直播,http://120.202.94.181:9446/tsfile/live/1007_1.m3u8?key=txiptv&playlive=0&authid=0
519.69ms,30A Golf Kingdom (720p),https://30a-tv.com/feeds/vidaa/golf.m3u8
519.85ms,CCTV16,http://dms.yryyj.site:8188/udp/239.76.254.200:9000
519.93ms,宁夏卫视,http://153.0.171.163:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
520.01ms,东方卫视,http://153.0.171.163:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
520.03ms,宁夏卫视,https://stream1.freetv.fun/zhu-xia-wei-shi-75.m3u8
520.07ms,CCTV14,http://153.0.171.163:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
520.11ms,Al Jazeera العربية,https://live-hls-web-aja.getaj.net/AJA/index.m3u8
520.18ms,湖南卫视,http://60.2.190.206:4000/rtp/239.253.92.84:8015
520.25ms,万载综合,http://ls.qingting.fm/live/273.m3u8
520.27ms,旅游卫视,http://153.0.171.163:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0
520.31ms,CCTV12,https://www.freetv.top/migu/673168185.m3u8?migutoken=37acadb43b1d7932b0a1e8a4f2d01a06b42a10c31f3ccb417bae200ac3028f30a8110509f2cd6cd130aee4b21c85693aa49817f3381e4d28e140d8db1a20b6fecea22fec17a70ff1341efe6081
520.33ms,CCTV6,http://1.24.39.180:9003/hls/6/index.m3u8
520.38ms,云南卫视,http://153.0.171.163:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
520.40ms,万州科教频道 (576p),http://123.146.162.24:8017/Cz7WPb8/800/live.m3u8
520.42ms,岷县电视,http://play.kankanlive.com/live/1672715401874967.m3u8
520.45ms,nba tv,https://stream1.freetv.fun/nba-tv-7.m3u8
